상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,분기별매출평균
1000511,곰달래로5길,CS100001,한식음식점,36174090.52
1000512,남부순환로33길,CS100001,한식음식점,18754962.28
1000513,남부순환로40길,CS100001,한식음식점,22030368.47
1000514,남부순환로58길,CS100001,한식음식점,1683747
1000515,남부순환로70길,CS100001,한식음식점,38295329.53
1000516,남부순환로79길,CS100001,한식음식점,28118331.15
1000517,남부순환로88길,CS100001,한식음식점,61098186.69
1000518,목동남로4길,CS100001,한식음식점,27911199.63
1000519,목동동로12길,CS100001,한식음식점,77761292.22
1000520,목동동로8길,CS100001,한식음식점,36314617.74
1000521,목동로19길,CS100001,한식음식점,46986296.44
1000522,목동로9길,CS100001,한식음식점,55599153.61
1000523,목동중앙남로3가길,CS100001,한식음식점,41397451.26
1000526,목동중앙본로7길,CS100001,한식음식점,35042303.28
1000528,목동중앙북로8길,CS100001,한식음식점,17032987.17
1000529,목동중앙서로7길,CS100001,한식음식점,22680788.63
1000530,목동중앙서로8가길,CS100001,한식음식점,62628292.7
1000531,신목로2길,CS100001,한식음식점,5062644.35
1000532,신목로5길,CS100001,한식음식점,77009461.28
1000533,신목로6길,CS100001,한식음식점,56331956.01
1000534,신월로15길,CS100001,한식음식점,42524944.45
1000535,신월로20길,CS100001,한식음식점,37821557.48
1000536,오목로23길,CS100001,한식음식점,28906129.56
1000537,오목로30길,CS100001,한식음식점,87172522.87
1000538,오목로3길,CS100001,한식음식점,18948374.01
1000539,오목로5길,CS100001,한식음식점,38274068.38
1000540,은행정로5길,CS100001,한식음식점,54934645.19
1000541,은행정로7길,CS100001,한식음식점,39903313.21
1000542,중앙로25길,CS100001,한식음식점,4754578.538
1000543,중앙로32길,CS100001,한식음식점,45992712.51
1000544,중앙로36길,CS100001,한식음식점,48159600.24
1000545,중앙로45길,CS100001,한식음식점,18189843.23
1000546,중앙로47길,CS100001,한식음식점,40640872.33
1000547,중앙로51길,CS100001,한식음식점,39626911.04
1000549,지양로7길,CS100001,한식음식점,25878538.11
1000550,화곡로3길,CS100001,한식음식점,24569811.57
1000551,화곡로4길,CS100001,한식음식점,69633201.74
1000552,가로공원로76가길,CS100001,한식음식점,40197877
1000553,가로공원로80길,CS100001,한식음식점,21004271.27
1000554,강서로15길,CS100001,한식음식점,40394041.19
1000555,강서로17가길,CS100001,한식음식점,30124415.92
1000556,강서로18길,CS100001,한식음식점,38680157.12
1000557,강서로29길,CS100001,한식음식점,5943957.705
1000558,강서로35길,CS100001,한식음식점,22273714.46
1000559,강서로45길,CS100001,한식음식점,52797455.62
1000560,강서로45다길,CS100001,한식음식점,31978609.61
1000561,강서로47길,CS100001,한식음식점,29994736.53
1000562,강서로47라길,CS100001,한식음식점,30747861
1000563,강서로5가길,CS100001,한식음식점,88403535.07
1000564,강서로5나길,CS100001,한식음식점,55703927.59
1000565,강서로5라길,CS100001,한식음식점,2216931.513
1000566,강서로8길,CS100001,한식음식점,41840680.08
1000567,개화동로23길,CS100001,한식음식점,80532983.04
1000568,개화동로25길,CS100001,한식음식점,35522512.42
1000569,곰달래로25길,CS100001,한식음식점,86169819.16
1000570,곰달래로31길,CS100001,한식음식점,10646271.53
1000571,곰달래로47길,CS100001,한식음식점,46148485.33
1000572,곰달래로53길,CS100001,한식음식점,11004043.81
1000573,곰달래로60길,CS100001,한식음식점,60084898.99
1000574,공항대로38길,CS100001,한식음식점,101127686.5
1000575,공항대로42길,CS100001,한식음식점,58104980.99
1000576,공항대로55길,CS100001,한식음식점,18926376.81
1000577,공항대로59길,CS100001,한식음식점,66496369.28
1000578,공항대로59다길,CS100001,한식음식점,29870142.02
1000579,공항대로61길,CS100001,한식음식점,25013895.06
1000580,공항대로8길,CS100001,한식음식점,37731357.07
1000581,국회대로7길,CS100001,한식음식점,38759633.13
1000582,까치산로4길,CS100001,한식음식점,10444581.71
1000583,남부순환로11길,CS100001,한식음식점,22850959.82
1000584,등촌로13길,CS100001,한식음식점,24630452.23
1000585,등촌로39길,CS100001,한식음식점,22898728.96
1000586,등촌로51길,CS100001,한식음식점,51658529.98
1000587,등촌로55길,CS100001,한식음식점,75820162.06
1000588,등촌로5길,CS100001,한식음식점,41612923.88
1000589,방화대로21길,CS100001,한식음식점,36881755.64
1000590,방화대로6라길,CS100001,한식음식점,64723832.71
1000591,양천로14길,CS100001,한식음식점,43155679.48
1000592,양천로24가길,CS100001,한식음식점,68095932.65
1000593,양천로24길,CS100001,한식음식점,30739779.02
1000594,양천로26길,CS100001,한식음식점,45509139.31
1000595,양천로49길,CS100001,한식음식점,65246462.51
1000596,양천로71길,CS100001,한식음식점,18062474.29
1000597,양천로73가길,CS100001,한식음식점,91696923.82
1000598,우장산로6길,CS100001,한식음식점,14595753.25
1000599,월정로20길,CS100001,한식음식점,22859868.74
1000600,초록마을로3길,CS100001,한식음식점,42287156.21
1000602,초원로16길,CS100001,한식음식점,27563576.17
1000603,화곡로13길,CS100001,한식음식점,45395364.43
1000604,화곡로20길,CS100001,한식음식점,36437272.76
1000605,화곡로31길,CS100001,한식음식점,32427288.57
1000606,화곡로44나길,CS100001,한식음식점,23047470.12
1000607,화곡로59길,CS100001,한식음식점,41795864.45
1000608,화곡로64길,CS100001,한식음식점,84255838.23
1000609,개봉로11길,CS100001,한식음식점,19376149.84
1000610,개봉로17길,CS100001,한식음식점,52479981.83
1000611,개봉로17다길,CS100001,한식음식점,77169745.81
1000612,개봉로1길,CS100001,한식음식점,3535277.5
1000613,개봉로20길,CS100001,한식음식점,119473457.3
1000614,개봉로23가길,CS100001,한식음식점,66566618.82
1000615,개봉로2길,CS100001,한식음식점,43254730.9
1000616,개봉로3길,CS100001,한식음식점,24416284.58
1000617,경인로15길,CS100001,한식음식점,80337167.39
1000618,경인로31길,CS100001,한식음식점,39750727.61
1000619,경인로35길,CS100001,한식음식점,24955698.65
1000620,경인로47길,CS100001,한식음식점,39679478.82
1000621,고척로21나길,CS100001,한식음식점,17151655.02
1000622,고척로27길,CS100001,한식음식점,23950701.27
1000623,고척로27다길,CS100001,한식음식점,22894749.81
1000624,고척로52길,CS100001,한식음식점,7919880.188
1000625,공원로6가길,CS100001,한식음식점,83295590.72
1000626,구로동로15길,CS100001,한식음식점,9580352.75
1000627,구로동로28길,CS100001,한식음식점,30032884.02
1000628,구로동로38길,CS100001,한식음식점,34847547.08
1000629,구로동로41길,CS100001,한식음식점,30506089.49
1000630,구로동로42길,CS100001,한식음식점,24754807.8
1000631,구로동로7길,CS100001,한식음식점,24183460.81
1000632,구로동로8길,CS100001,한식음식점,21430717.37
1000633,구로중앙로19길,CS100001,한식음식점,45852762.62
1000634,구로중앙로28길,CS100001,한식음식점,31374891.61
1000635,구로중앙로34길,CS100001,한식음식점,15965351.57
1000636,구로중앙로42길,CS100001,한식음식점,28970407.18
1000637,구로중앙로7길,CS100001,한식음식점,55534304.15
1000638,구로중앙로8길,CS100001,한식음식점,43971031.23
1000639,남부순환로97길,CS100001,한식음식점,47619642.78
1000640,도림로12길,CS100001,한식음식점,21659138.84
1000641,도림로6길,CS100001,한식음식점,35111151.63
1000642,디지털로27길,CS100001,한식음식점,27706880.71
1000643,디지털로32가길,CS100001,한식음식점,77278741.19
1000644,디지털로32길,CS100001,한식음식점,139516525.1
1000645,부일로11길,CS100001,한식음식점,48823120.35
1000646,부일로15길,CS100001,한식음식점,42965352.14
1000647,부일로1길,CS100001,한식음식점,60792416.41
1000648,새말로18길,CS100001,한식음식점,76442956.91
1000649,신도림로13길,CS100001,한식음식점,15055846.06
1000650,오류로8길,CS100001,한식음식점,59386526.96
1000651,우마길,CS100001,한식음식점,2832549.742
1000652,중앙로15길,CS100001,한식음식점,19161057.23
1000653,중앙로1길,CS100001,한식음식점,120229854.8
1000654,가산로3길,CS100001,한식음식점,37287118.16
1000655,가산로5길,CS100001,한식음식점,22387343.21
1000656,금하로14길,CS100001,한식음식점,58912477.61
1000657,금하로1길,CS100001,한식음식점,1913342.667
1000658,금하로24길,CS100001,한식음식점,26421824.91
1000659,남부순환로112길,CS100001,한식음식점,34348063.34
1000660,독산로108길,CS100001,한식음식점,42429554.92
1000661,독산로40길,CS100001,한식음식점,47952831.69
1000662,독산로50길,CS100001,한식음식점,21981279.24
1000663,독산로64길,CS100001,한식음식점,20388597.04
1000664,독산로70길,CS100001,한식음식점,54449069.68
1000665,독산로78다길,CS100001,한식음식점,36288405.34
1000666,독산로85길,CS100001,한식음식점,24264339.89
1000667,문성로5길,CS100001,한식음식점,50741013.73
1000668,범안로11길,CS100001,한식음식점,34226631.3
1000669,범안로17길,CS100001,한식음식점,22269628.85
1000670,벚꽃로56길,CS100001,한식음식점,56862072.1
1000671,시흥대로120길,CS100001,한식음식점,58043548.07
1000672,시흥대로138길,CS100001,한식음식점,38639554.44
1000673,시흥대로141길,CS100001,한식음식점,20029749.58
1000674,시흥대로150길,CS100001,한식음식점,37425863.34
1000675,시흥대로153길,CS100001,한식음식점,32060680.54
1000676,시흥대로22길,CS100001,한식음식점,24380642.84
1000677,시흥대로36길,CS100001,한식음식점,26836099.68
1000678,시흥대로62가길,CS100001,한식음식점,44292930.31
1000679,시흥대로63길,CS100001,한식음식점,57038737.54
1000680,시흥대로68길,CS100001,한식음식점,33858956.2
1000681,시흥대로84길,CS100001,한식음식점,52660035.75
1000682,시흥대로94길,CS100001,한식음식점,52497217.71
1000683,가마산로61길,CS100001,한식음식점,16482204.69
1000684,경인로77길,CS100001,한식음식점,45864636.84
1000685,경인로80길,CS100001,한식음식점,50332815.31
1000686,경인로90길,CS100001,한식음식점,27439960.83
1000687,국회대로56길,CS100001,한식음식점,33574706.01
1000688,당산로31길,CS100001,한식음식점,60217447.04
1000689,당산로37길,CS100001,한식음식점,51471325.35
1000690,당산로38길,CS100001,한식음식점,71362535.71
1000691,당산로46길,CS100001,한식음식점,100579704.8
1000692,대림로22길,CS100001,한식음식점,4707665.458
1000693,대림로29길,CS100001,한식음식점,74233707.62
1000694,대림로31길,CS100001,한식음식점,41014981.88
1000695,대림로34길,CS100001,한식음식점,17464100.41
1000696,대림로44길,CS100001,한식음식점,54078139.6
1000697,대림로7길,CS100001,한식음식점,24025436.42
1000698,대림로8길,CS100001,한식음식점,53543193.72
1000699,도림로112길,CS100001,한식음식점,19727425.74
1000700,도림로147길,CS100001,한식음식점,60290274.59
1000701,도림로63길,CS100001,한식음식점,7071463.975
1000702,도림천로21길,CS100001,한식음식점,15261261.14
1000703,도신로15길,CS100001,한식음식점,44575568.75
1000704,도신로29길,CS100001,한식음식점,29601523.71
1000705,도신로60길,CS100001,한식음식점,63154555.88
1000706,도신로62길,CS100001,한식음식점,33740850.32
1000707,디지털로37길,CS100001,한식음식점,17741685.19
1000708,디지털로57길,CS100001,한식음식점,30419081.69
1000709,디지털로74길,CS100001,한식음식점,12448941.28
1000710,선유로55길,CS100001,한식음식점,43754799.32
1000711,선유서로24길,CS100001,한식음식점,45172268.63
1000712,선유서로25길,CS100001,한식음식점,55645679.84
1000713,선유서로28길,CS100001,한식음식점,16896899.93
1000714,신길로17길,CS100001,한식음식점,20551964.07
1000715,신길로39길,CS100001,한식음식점,1366976.708
1000717,신길로42길,CS100001,한식음식점,4759955.675
1000718,신길로60길,CS100001,한식음식점,187416836.1
1000719,양평로19길,CS100001,한식음식점,70882978.95
1000720,양평로22라길,CS100001,한식음식점,43971595.22
1000721,양평로28길,CS100001,한식음식점,8611082.983
1000722,여의대방로35길,CS100001,한식음식점,62261408.22
1000723,여의대방로39길,CS100001,한식음식점,33167051.13
1000724,여의대방로43나길,CS100001,한식음식점,45230893.44
1000725,여의대방로61길,CS100001,한식음식점,31467405.46
1000726,영등포로25길,CS100001,한식음식점,43851524.75
1000727,영등포로27길,CS100001,한식음식점,26535249
1000728,영등포로35길,CS100001,한식음식점,27285606.49
1000729,영등포로62길,CS100001,한식음식점,56450529.92
1000730,영등포로80길,CS100001,한식음식점,4451429.964
1000731,영등포로84길,CS100001,한식음식점,63055612.87
1000732,영신로9길,CS100001,한식음식점,16974207.08
1000733,국사봉1길,CS100001,한식음식점,34365161.96
1000734,국사봉2길,CS100001,한식음식점,0
1000735,국사봉길,CS100001,한식음식점,3574325.75
1000737,대방동27길,CS100001,한식음식점,18542322.2
1000738,대방동2길,CS100001,한식음식점,60129070.13
1000739,동작대로17길,CS100001,한식음식점,76505925.16
1000740,동작대로29길,CS100001,한식음식점,46181534.94
1000741,동작대로33길,CS100001,한식음식점,40778667.04
1000742,동작대로35길,CS100001,한식음식점,3162698.688
1000743,동작대로7길,CS100001,한식음식점,51032558.1
1000744,등용로14길,CS100001,한식음식점,65808753.54
1000745,만양로14길,CS100001,한식음식점,65393397.34
1000746,만양로8길,CS100001,한식음식점,44995569.99
1000747,사당로16가길,CS100001,한식음식점,14677536.33
1000748,사당로16길,CS100001,한식음식점,10359341.91
1000749,사당로20길,CS100001,한식음식점,2725849.75
1000751,사당로23나길,CS100001,한식음식점,22853158.33
