상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,1분기매출,2분기매출,3분기매출,4분기매출,분기별매출평균,점포수
1001076,구로역,CS100005,제과점,63546365.83,64484277.33,65568480.17,120497499,78524155.58,5.5
1001076,구로역,CS100006,패스트푸드점,101039336.7,96751120,73874372.33,,90554943,3
1001076,구로역,CS100008,분식전문점,10636799.86,2979766,13836767.71,36884374,16084426.89,7
1001076,구로역,CS100009,호프-간이주점,158747409.1,138121734.7,145565883.1,125150119.9,141896286.7,8
1001076,구로역,CS100010,커피-음료,3136904.6,3568203.6,3263077.167,3111905,3270022.592,5
1001076,구로역,CS200016,당구장,8359978.5,7028401,7633638.5,9350971,8093247.25,2
1001076,구로역,CS200028,미용실,42705125,22007108,,,32356116.5,3
1001076,구로역,CS200037,노래방,16666334,10689471.17,15113123,16655864.67,14781198.21,6
1001076,구로역,CS300001,슈퍼마켓,,,,6000000,6000000,2
1001076,구로역,CS300002,편의점,132809949,149806827,159265321,138454874,145084242.8,1.25
1001076,구로역,CS300022,화장품,129570001.5,118131462.9,161219377.9,,136306947.5,13
1001077,선릉역_1,CS100001,한식음식점,56598386.64,55334986.93,50173327.24,41604253.52,50927738.58,50.25
1001077,선릉역_1,CS100002,중식음식점,34841753.25,31494715.89,43232033.11,32709309.1,35569452.84,9
1001077,선릉역_1,CS100003,일식음식점,97223362.43,88962139.14,73035515.78,85119355.57,86085093.23,7.5
1001077,선릉역_1,CS100005,제과점,495190675.3,493784325.7,500940227.6,385312328.8,468806889.3,7.5
1001077,선릉역_1,CS100006,패스트푸드점,73536059.82,76043156.91,88316142,62156954.15,75013078.22,11.25
1001077,선릉역_1,CS100008,분식전문점,27800820.67,26925139.33,36366459.92,31134201.8,30556655.43,24.5
1001077,선릉역_1,CS100009,호프-간이주점,16932924.5,18996182,17154529,8998482,15520529.38,2.25
1001077,선릉역_1,CS100010,커피-음료,28142990.14,25507164.9,30030388.71,32910557.47,29147775.31,31
1001077,선릉역_1,CS200003,예술학원,45525390.9,28576608.6,31294481,60376686,41443291.63,9.5
1001077,선릉역_1,CS200005,스포츠 강습,36276396.5,30846916.71,40163428.86,29311210.71,34149488.2,6.75
1001077,선릉역_1,CS200016,당구장,,,,24723937,24723937,1
1001077,선릉역_1,CS200028,미용실,1480744.333,2268768.667,2580275,3121735.125,2362880.781,6.5
1001077,선릉역_1,CS200031,세탁소,14221915,16397391.5,19105269,13664493,15847267.13,2
1001077,선릉역_1,CS300001,슈퍼마켓,32008524.5,36454043.79,38183667.21,24449518.61,32773938.53,15
1001077,선릉역_1,CS300002,편의점,203651614.5,214183043.1,210063968.5,145259544.4,193289542.6,9.25
1001077,선릉역_1,CS300010,반찬가게,,,,8022131.083,8022131.083,12
1001077,선릉역_1,CS300011,일반의류,17843949.27,21497647.14,15270175.18,11698201.28,16577493.22,22.75
1001077,선릉역_1,CS300022,화장품,138001816.1,162661131.8,148153197.2,290792119.5,184902066.1,34.5
1001078,서울 강남구 강남역_2,CS100001,한식음식점,129048782.1,116451572.5,127201084.8,131101345.9,125950696.3,144
1001078,서울 강남구 강남역_2,CS100002,중식음식점,43167167.45,32779292.91,48207098.36,44252953,42101627.93,11
1001078,서울 강남구 강남역_2,CS100003,일식음식점,103940850.2,90882523.88,81004175.3,102973917.3,94700366.68,25.5
1001078,서울 강남구 강남역_2,CS100005,제과점,90234318.75,75765173.77,72252726.47,77635368.46,78971896.86,13.25
1001078,서울 강남구 강남역_2,CS100006,패스트푸드점,58498743.93,36507012.6,41222398.33,63530512.64,49939666.88,14.75
1001078,서울 강남구 강남역_2,CS100007,치킨전문점,52631473.17,46737737.33,53111365.4,78792491.17,57818266.77,5.75
1001078,서울 강남구 강남역_2,CS100008,분식전문점,41963512.43,32065533,63228609.59,67967650.14,51306326.29,80.25
1001078,서울 강남구 강남역_2,CS100009,호프-간이주점,148230085.1,113613646.2,145906646.5,173899359.5,145412434.3,59
1001078,서울 강남구 강남역_2,CS100010,커피-음료,114031418.9,112976392.1,118773866.8,98223836.05,111001378.5,61
1001078,서울 강남구 강남역_2,CS200001,일반교습학원,5686705.7,6462329.737,4884794.286,1628063.789,4665473.378,19.75
1001078,서울 강남구 강남역_2,CS200003,예술학원,27288139.44,35100166.13,58582052.57,53838223.63,43702145.44,8
1001078,서울 강남구 강남역_2,CS200005,스포츠 강습,29788907.78,26855242.11,47423727.88,16431101.5,30124744.82,8.5
1001078,서울 강남구 강남역_2,CS200016,당구장,2296994.063,2052906.188,1767163.647,12188565.88,4576407.445,16.5
1001078,서울 강남구 강남역_2,CS200028,미용실,84248422.6,80382581.85,80697245.46,91593657.09,84230476.75,25
1001078,서울 강남구 강남역_2,CS200031,세탁소,13073407,11378799.67,9338669.333,9721841,10878179.25,3
1001078,서울 강남구 강남역_2,CS200037,노래방,40135793.38,31995776.42,37657510.25,39085209.67,37218572.43,12.25
1001078,서울 강남구 강남역_2,CS300001,슈퍼마켓,72278079.25,79721313.96,79534068.15,69968709.9,75375542.81,26.5
1001078,서울 강남구 강남역_2,CS300002,편의점,313394278.7,338512716.9,380106598.2,304111348.3,334031235.5,25.75
1001078,서울 강남구 강남역_2,CS300007,육류판매,488472317.8,328885131.5,436253380.3,426146209.3,419939259.8,6
1001078,서울 강남구 강남역_2,CS300010,반찬가게,,,,4736392.111,4736392.111,18
1001078,서울 강남구 강남역_2,CS300011,일반의류,180749793.1,188236161.2,184700019.2,440512963.8,248549734.3,34
1001078,서울 강남구 강남역_2,CS300022,화장품,127994137,111369628.3,115243026.6,67811424.9,105604554.2,65.5
1001080,서울 송파구 석촌역_1,CS100001,한식음식점,61035580.13,51868837.75,64729519.25,61636478.56,59817603.92,8.25
1001080,서울 송파구 석촌역_1,CS100005,제과점,1817897.5,,,,1817897.5,2
1001080,서울 송파구 석촌역_1,CS100008,분식전문점,52487811.5,27584988.67,46640788,82286979.33,52250141.88,2.75
1001080,서울 송파구 석촌역_1,CS100010,커피-음료,4765022,4744583.5,3914542,2100130,3881069.375,2
1001080,서울 송파구 석촌역_1,CS200001,일반교습학원,129618223,151349204,198000000,198000000,169241856.8,1
1001080,서울 송파구 석촌역_1,CS200016,당구장,7095938,3483146,5182368,6413137,5543647.25,1
1001080,서울 송파구 석촌역_1,CS200037,노래방,9059572,14393894,14754717,16032224,13560101.75,1
1001080,서울 송파구 석촌역_1,CS300002,편의점,111520401,125023579,135334263,119037472,122728928.8,1
1001080,서울 송파구 석촌역_1,CS300022,화장품,21442082,13542367.5,18432667,541450180.5,148716824.3,2
1001081,서울 강남구 역삼역_2,CS100001,한식음식점,120607094.1,96871727.87,110498633.8,74832366.7,100702455.6,110
1001081,서울 강남구 역삼역_2,CS100002,중식음식점,181475042.7,138356190.4,154676779,99799627.78,143576910,12
1001081,서울 강남구 역삼역_2,CS100003,일식음식점,70704757.68,63150098.95,85877900.57,88791638.86,77131099.02,22.75
1001081,서울 강남구 역삼역_2,CS100005,제과점,145795753,144645457,148667880,93350400.6,133114872.7,3.5
1001081,서울 강남구 역삼역_2,CS100007,치킨전문점,58795056,68332971,63020870,57840518.5,61997353.88,2.25
1001081,서울 강남구 역삼역_2,CS100008,분식전문점,150328516.3,143715739.4,164786872.3,66312592.68,131285930.2,32.5
1001081,서울 강남구 역삼역_2,CS100009,호프-간이주점,72609937.89,70159807.73,65937195.92,61300425.77,67501841.83,28.5
1001081,서울 강남구 역삼역_2,CS100010,커피-음료,75684878.68,61721403.11,86498218.8,90404214.92,78577178.88,36.75
1001081,서울 강남구 역삼역_2,CS200001,일반교습학원,,,,22322945.5,22322945.5,2
1001081,서울 강남구 역삼역_2,CS200005,스포츠 강습,2699641,2065315.25,2272749,8477936,3878910.313,3.75
1001081,서울 강남구 역삼역_2,CS200016,당구장,4664320.222,2513675.6,3618772.222,2775889.083,3393164.282,10
1001081,서울 강남구 역삼역_2,CS200028,미용실,4738499.167,8030644.333,5755217.333,5533705.25,6014516.521,6.5
1001081,서울 강남구 역삼역_2,CS200031,세탁소,124690555,111177292,118953001,143718008,124634714,1
1001081,서울 강남구 역삼역_2,CS200037,노래방,42551855.87,38756467.73,37013112.6,26733568.71,36263751.23,16.5
1001081,서울 강남구 역삼역_2,CS300001,슈퍼마켓,188457356,197998723.4,102596491.4,196793694,171461566.2,11
1001081,서울 강남구 역삼역_2,CS300002,편의점,236203204.9,222051173.1,243770791.8,208684472.7,227677410.6,21.75
1001081,서울 강남구 역삼역_2,CS300011,일반의류,14000000,10119482.33,9789493.625,11347416.6,11314098.14,16.5
1001081,서울 강남구 역삼역_2,CS300022,화장품,10737235.76,11144780.97,7290483.314,5687596.282,8715024.081,35.5
1001082,선릉역_2,CS100001,한식음식점,125644548.2,112612836.6,130854806,142345777.8,127864492.2,177
1001082,선릉역_2,CS100002,중식음식점,96974865.29,79209360.96,76081168.72,120493807.9,93189800.71,24
1001082,선릉역_2,CS100003,일식음식점,70322564.54,69185138.46,74886478.71,94216733.82,77152728.88,28
1001082,선릉역_2,CS100005,제과점,78207160.11,68842750.8,90040352,146966119.9,96014095.7,9.5
1001082,선릉역_2,CS100006,패스트푸드점,33170926.36,31137585.53,26757426.79,26130423.4,29299090.52,14.5
1001082,선릉역_2,CS100007,치킨전문점,78412769.5,51950856,50824237.22,69982337.1,62792549.96,9
1001082,선릉역_2,CS100008,분식전문점,66222050.52,56636968.06,63276546.46,65170492.18,62826514.3,49.5
1001082,선릉역_2,CS100009,호프-간이주점,55652062.39,49972804.68,51157442.97,88674915.06,61364306.28,36
1001082,선릉역_2,CS100010,커피-음료,84979083.73,86563053.2,91647274.19,93544813.44,89183556.14,62.25
1001082,선릉역_2,CS200001,일반교습학원,23380565.25,17883829.41,23512724.26,6993179.6,17942574.63,22.5
1001082,선릉역_2,CS200003,예술학원,64458488.57,53475822.38,108681390.5,97495038.64,81027685.01,42
1001082,선릉역_2,CS200005,스포츠 강습,33819411.6,41024066,35211790.65,30188644.33,35060978.15,16.75
1001082,선릉역_2,CS200016,당구장,16622461.78,10680959.7,11907296.2,11966407,12794281.17,9.75
1001082,선릉역_2,CS200028,미용실,25974525.04,18810231.83,24025207.54,22723264.85,22883307.32,24.75
1001082,선릉역_2,CS200031,세탁소,9966408,12522526.89,9582130,11885636.33,10989175.31,9
1001082,선릉역_2,CS200037,노래방,42082094,46209468.76,48987441.82,31717708.5,42249178.27,17.5
1001082,선릉역_2,CS300001,슈퍼마켓,73728116,68671246.58,71354948.8,50539884.69,66073549.02,25
1001082,선릉역_2,CS300002,편의점,236857884,221288913.5,269167273.4,249188435.7,244125626.7,27.5
1001082,선릉역_2,CS300007,육류판매,17254754,,,,17254754,3
1001082,선릉역_2,CS300011,일반의류,14709573.46,14862861.83,14079030.08,37621194,20318164.84,25.5
1001082,선릉역_2,CS300022,화장품,39551953.66,37960243.92,42532962.52,33315927.78,38340271.97,93
1001083,서울 송파구 석촌역_2,CS100001,한식음식점,67933155.33,64405475.67,58268191,72568780.5,65793900.63,6
1001083,서울 송파구 석촌역_2,CS100003,일식음식점,18203095,19422722.2,17054060.25,14932180.75,17403014.55,4.5
1001083,서울 송파구 석촌역_2,CS100005,제과점,185566062,196175364,185818240.5,209796551.5,194339054.5,2
1001083,서울 송파구 석촌역_2,CS100009,호프-간이주점,,,,117133333.5,117133333.5,2
1001083,서울 송파구 석촌역_2,CS100010,커피-음료,64915175,63236760,53374364,29755520.33,52820454.83,2.25
1001083,서울 송파구 석촌역_2,CS200001,일반교습학원,12032198,,,,12032198,2
1001083,서울 송파구 석촌역_2,CS200016,당구장,3648409.25,5470026,4049476,7229358.8,5099317.513,4.25
1001083,서울 송파구 석촌역_2,CS200028,미용실,33975915.25,32699054,29278998.75,27373502.25,30831867.56,4
1001083,서울 송파구 석촌역_2,CS300002,편의점,270400441,307962379,301768147,283303755,290858680.5,1
1001083,서울 송파구 석촌역_2,CS300011,일반의류,1295932,2463237,736398,,1498522.333,1
1001083,서울 송파구 석촌역_2,CS300022,화장품,206451044.3,230923312,243668430,6812940,171963931.6,7.25
1001084,서울 강남구 선릉역_1,CS100001,한식음식점,86971806.39,88399902.98,86775295.58,103085251.7,91308064.15,43
1001084,서울 강남구 선릉역_1,CS100002,중식음식점,79518023,78208024.67,70987716,84032250,78186503.42,3
1001084,서울 강남구 선릉역_1,CS100003,일식음식점,67761632,54872003,61870026.7,75538338.89,65010500.15,9.75
1001084,서울 강남구 선릉역_1,CS100006,패스트푸드점,17477517,18342482.5,19147225.75,5530406.25,15124407.88,4
1001084,서울 강남구 선릉역_1,CS100007,치킨전문점,27914072.75,27430582.5,27872746.25,23244178.5,26615395,4
1001084,서울 강남구 선릉역_1,CS100008,분식전문점,49741250.91,49780625.42,51747417.69,83673446.36,58735685.1,11.75
1001084,서울 강남구 선릉역_1,CS100009,호프-간이주점,65741770.33,41283249.17,27663954.6,15951209.6,37660045.93,5.5
1001084,서울 강남구 선릉역_1,CS100010,커피-음료,52859434.53,25625491.53,53766844.67,70841843.39,50773403.53,18.5
1001084,서울 강남구 선릉역_1,CS200003,예술학원,23702039.86,14342695,25594769.71,727189.4286,16091673.5,7
1001084,서울 강남구 선릉역_1,CS200005,스포츠 강습,23572226.29,11341012.14,21283504.5,15481390.89,17919533.45,7.75
1001084,서울 강남구 선릉역_1,CS200016,당구장,4581015.667,4305539.667,4191168.333,6534803,4903131.667,3
1001084,서울 강남구 선릉역_1,CS200028,미용실,34886714.14,38001427.43,25767782.14,33974841.57,33157691.32,7
1001084,서울 강남구 선릉역_1,CS200031,세탁소,10973538.67,10905967.67,10712263.67,13324461.33,11479057.83,3
1001084,서울 강남구 선릉역_1,CS200037,노래방,7671088.5,6669646.5,7874471.5,9136774,7837995.125,2
1001084,서울 강남구 선릉역_1,CS300001,슈퍼마켓,8344868.625,8112459.438,9316293.333,10622467.38,9099022.193,15.75
1001084,서울 강남구 선릉역_1,CS300002,편의점,268186370,238540814.1,286694114.9,260094408.6,263378926.9,11.75
1001084,서울 강남구 선릉역_1,CS300011,일반의류,231254.5,316894.75,45600.23077,124733582.8,31331833.07,12.75
1001084,서울 강남구 선릉역_1,CS300022,화장품,33747533.4,22356481.17,127523325.3,209479537.6,98276719.37,31.25
1001085,서울 서초구 강남역,CS100001,한식음식점,138722497.9,111771146.9,133491007.5,103160900.1,121786388.1,289
1001085,서울 서초구 강남역,CS100002,중식음식점,89442846.83,41145404,58461634.04,46321364.5,58842812.34,22.75
1001085,서울 서초구 강남역,CS100003,일식음식점,104678030.4,89434075.04,77688766.77,87949673.58,89937636.44,54
1001085,서울 서초구 강남역,CS100005,제과점,35203487.52,30795625.48,32997283.16,51750576.03,37686743.05,30.75
1001085,서울 서초구 강남역,CS100006,패스트푸드점,116374146.7,104403525.8,120311491.1,92349125.74,108359572.3,24.25
1001085,서울 서초구 강남역,CS100007,치킨전문점,99625898.94,117601850.3,120018536.2,73020687.84,102566743.3,15.75
1001085,서울 서초구 강남역,CS100008,분식전문점,116228453.1,84662665.51,113405023,68942863.89,95809751.39,90.75
1001085,서울 서초구 강남역,CS100009,호프-간이주점,127008514,107899527.9,113531741.9,87447987.54,108971942.8,64.25
1001085,서울 서초구 강남역,CS100010,커피-음료,75594491.58,64519388.15,75161489.25,80714839.78,73997552.19,139.25
1001085,서울 서초구 강남역,CS200001,일반교습학원,18510375.59,15876617.45,10473662.64,45898287.88,22689735.89,22
1001085,서울 서초구 강남역,CS200003,예술학원,55859726.89,41712556.94,58213522.8,68001623.38,55946857.5,16.75
1001085,서울 서초구 강남역,CS200005,스포츠 강습,36421114.08,32307016.29,48840039.64,33681431.63,37812400.41,14
1001085,서울 서초구 강남역,CS200016,당구장,5163894.391,4166391.304,3949951.435,5178180.6,4614604.433,26
1001085,서울 서초구 강남역,CS200028,미용실,63808252.22,62194562.89,67897856.25,50438419.06,61084772.61,46
1001085,서울 서초구 강남역,CS200031,세탁소,30814214,28885527,27440941,30035548.5,29294057.63,2
1001085,서울 서초구 강남역,CS200037,노래방,27330539.19,24817816.92,34180124.61,24912728.44,27810302.29,27.5
1001085,서울 서초구 강남역,CS300001,슈퍼마켓,55645877.45,46311371.67,41685171.62,41632363.77,46318696.13,55.25
1001085,서울 서초구 강남역,CS300002,편의점,261511256.5,252549542.7,292782856.7,286051130.6,273223696.6,42.5
1001085,서울 서초구 강남역,CS300007,육류판매,26959089.5,22276359,44205443.75,16157233.8,27399531.51,4.25
1001085,서울 서초구 강남역,CS300010,반찬가게,22123118.26,,,,22123118.26,35
